"OCL10","SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | (not prop.complexType.oclIsUndefined() and prop.isContainment) implies entity.features-> select(f|f.oclIsTypeOf(TrgStrongReference)) -> exists(f | f.name = prop.name))))))"
"Buggy Rule","Rule","Mountford","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Kulcynski2","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Zoltar","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Ochiai","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking"
" ","EXAM-AVG"," ","0.1875","0.1875"," ","0.1875"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"
"OCL9","SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | (not prop.complexType.oclIsUndefined() and not prop.isContainment) implies entity.features-> select(f|f.oclIsTypeOf(TrgWeakReference)) -> exists(f | f.name = prop.name))))))"
"Buggy Rule","Rule","Mountford","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Kulcynski2","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Zoltar","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Ochiai","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking"
"1","WeakReferences","0.11764705882352941","5","5","0.38461538461538464","5","1.0","5","0.38461538461538464","5","0.29166666666666663","8","8","0.38461538461538464","8","1.0","8","0.38461538461538464","8","1.67","1","1","0.38461538461538464","1","1.0","1","0.38461538461538464","1","0.2886751345948129","6","6","0.38461538461538464","6","1.0","6","0.38461538461538464","6"
"0","References","0.6666666666666666","2","2","0.38461538461538464","2","0.8333333333333334","2","0.3333333333333333","2","0.75","2","2","0.38461538461538464","2","0.8333333333333334","2","0.3333333333333333","2","0.5","3","3","0.38461538461538464","3","0.8333333333333334","3","0.3333333333333333","3","0.7071067811865476","2","2","0.38461538461538464","2","0.8333333333333334","2","0.3333333333333333","2"
"0","Attributes","0.2","3","3","0.34615384615384615","3","0.6428571428571429","4","0.28125","4","0.6153846153846154","3","3","0.34615384615384615","3","0.6428571428571429","4","0.28125","4","0.23076923076923078","4","4","0.34615384615384615","4","0.6428571428571429","5","0.28125","5","0.48038446141526137","3","3","0.34615384615384615","3","0.6428571428571429","4","0.28125","4"
"0","Class","0.07692307692307693","6","6","0.3076923076923077","6","0.6666666666666666","6","0.26666666666666666","6","0.5517241379310345","5","5","0.3076923076923077","5","0.6666666666666666","5","0.26666666666666666","5","0.10344827586206896","6","6","0.3076923076923077","6","0.6666666666666666","6","0.26666666666666666","6","0.3216337604513384","5","5","0.3076923076923077","5","0.6666666666666666","5","0.26666666666666666","5"
"0","Package","0.020618556701030927","7","7","0.15384615384615385","8","0.3333333333333333","8","0.11764705882352941","8","0.515","6","6","0.15384615384615385","7","0.3333333333333333","7","0.11764705882352941","7","0.03","7","7","0.15384615384615385","8","0.3333333333333333","8","0.11764705882352941","8","0.1732050807568877","7","7","0.15384615384615385","8","0.3333333333333333","8","0.11764705882352941","8"
"0","NamedElement","0.020618556701030927","7","7","0.3076923076923077","7","1.0","7","0.3076923076923077","7","0.515","6","6","0.3076923076923077","6","1.0","6","0.3076923076923077","6","0.03","7","7","0.3076923076923077","7","1.0","7","0.3076923076923077","7","0.1732050807568877","7","7","0.3076923076923077","7","1.0","7","0.3076923076923077","7"
"0","Property","0.2","3","3","0.3076923076923077","4","1.0","3","0.3076923076923077","3","0.6153846153846154","3","3","0.3076923076923077","4","1.0","3","0.3076923076923077","3","0.23076923076923078","4","4","0.3076923076923077","5","1.0","4","0.3076923076923077","4","0.48038446141526137","3","3","0.3076923076923077","4","1.0","3","0.3076923076923077","3"
"1","StrongReferences","1.0","1","1","0.38461538461538464","1","1.0","1","0.35714285714285715","1","1.0","1","1","0.38461538461538464","1","1.0","1","0.35714285714285715","1","1.0","2","2","0.38461538461538464","2","1.0","2","0.35714285714285715","2","1.0","1","1","0.38461538461538464","1","1.0","1","0.35714285714285715","1"
" ","EXAM-BC"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"
" ","EXAM-WC"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"
" ","EXAM-AVG"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"
